"date","hour_beginning","coast","east","farwest","north","northcentral","southcentral","southern","west","all","label"
"2019-11-08",4,8656.75,1323.47,3552.57,879.79,11526.74,5495.61,2379.34,1325.52,35139.78,"actual"
"2019-11-08",5,9233.72,1415.08,3595.8,928.11,12425.43,5988.65,2546.45,1405.32,37538.54,"actual"
"2019-11-08",6,10066.79,1563.13,3652.7,1003.87,13782.04,6781.31,2890.74,1515.03,41255.61,"actual"
"2019-11-08",7,10419.64,1612.1,3688.51,1027,14240.15,7084.14,2984.34,1550.48,42606.36,"actual"
"2019-11-08",8,10627.71,1622.88,3680.99,1032.22,14224.75,7116.61,2981.33,1538.66,42825.14,"actual"
"2019-11-08",9,10822.16,1647.65,3666.44,1023.76,14167.1,7159.39,3024.26,1534.56,43045.31,"actual"
"2019-11-08",10,10864.5,1647.38,3634.06,1008.38,13785.96,7155.67,3036.59,1490.36,42622.89,"actual"
"2019-11-08",11,10939.66,1614.73,3614.12,973.51,13181.73,7044.01,3015.55,1438.91,41822.22,"actual"
"2019-11-08",12,10937.94,1558.26,3593.92,968.43,12528.95,6930.92,3014.64,1361.45,40894.51,"actual"
"2019-11-08",13,11001.44,1523.29,3570.04,982.52,12164.01,6830.27,3036.42,1307.36,40415.34,"actual"
"2019-11-08",14,10954.19,1488.84,3551.34,956.66,11770.35,6743.99,3032.02,1281.58,39778.97,"actual"
"2019-11-08",15,10900.34,1469.58,3551.5,919.22,11509.46,6677.34,3007.29,1289.77,39324.5,"actual"
"2019-11-08",16,10858.3,1487.74,3565.62,898,11661.87,6757.03,3036.52,1330.6,39595.68,"actual"
"2019-11-08",17,11137.57,1540.14,3577.88,912.7,12229.24,6980.62,3134.64,1390.05,40902.83,"actual"
"2019-11-08",18,11190.44,1618.07,3648.94,950.37,12788.65,7156.28,3246.05,1436.94,42035.73,"actual"
"2019-11-08",19,11020.21,1629.5,3661.34,954.93,12727.45,7010.17,3197.68,1426.94,41628.25,"actual"
"2019-11-08",20,10826.07,1627.7,3645.86,960.03,12711.39,6843.34,3150.37,1412.97,41177.74,"actual"
"2019-11-08",21,10613.87,1617.74,3634.17,951.95,12479.81,6632.32,3082.32,1381.05,40393.23,"actual"
"2019-11-08",22,10241.02,1577.24,3616.15,927.65,12094.95,6339.97,2968.98,1348.63,39114.59,"actual"
"2019-11-08",23,9832.56,1520.23,3587.63,888.05,11600.12,6028,2819.96,1295.86,37572.42,"actual"
"2019-11-09",0,9516.16,1483.75,3564.76,855.17,11232.47,5782.15,2688.71,1261.69,36384.87,"actual"
"2019-11-09",1,9341.85,1463.82,3561,839.71,10981.88,5609.59,2595.75,1255.19,35648.8,"actual"
"2019-11-09",2,9261.67,1472.52,3552.17,831.29,10941.65,5522.23,2534.76,1248.49,35364.78,"actual"
"2019-11-09",3,9271.98,1479.61,3547,840.35,11020.67,5550.05,2517.01,1255.45,35482.14,"actual"
"2019-11-09",4,9411.23,1529.91,3558.48,857.39,11258.25,5678.38,2534.76,1272.83,36101.23,"actual"
"2019-11-09",5,9661.75,1592.98,3585.27,872.44,11748.51,5847.42,2594.53,1312.78,37215.69,"actual"
"2019-11-09",6,10019.64,1649.58,3613.5,892.99,12373.97,6185.74,2694.37,1365.98,38795.77,"actual"
"2019-11-09",7,10301.84,1702.95,3607.59,917.31,12833.29,6466.87,2762.95,1393.05,39985.84,"actual"
"2019-11-09",8,10548.68,1677.55,3597.15,946.52,12760.96,6359.72,2831.9,1330.28,40052.75,"actual"
"2019-11-09",9,10497.07,1610.68,3554.99,957.68,12400.4,6087.79,2827.3,1237.76,39173.68,"actual"
"2019-11-09",10,10351.03,1513.25,3511.38,941.87,11883.56,5834.57,2782.64,1167.04,37985.34,"actual"
"2019-11-09",11,10118.26,1421.11,3485.1,916.59,11337.26,5538.16,2742.35,1103.56,36662.38,"actual"
"2019-11-09",12,9927.91,1340.08,3445.37,883.37,10862.49,5364.23,2694.29,1075.33,35593.06,"actual"
"2019-11-09",13,9747,1286.17,3429.66,868.46,10544.64,5263.12,2677.96,1067.56,34884.58,"actual"
"2019-11-09",14,9615.73,1269.38,3406.4,852.53,10321.46,5202.8,2700.89,1080.3,34449.47,"actual"
"2019-11-09",15,9553.82,1261.78,3413.32,838.04,10198.01,5226.78,2721.78,1087.77,34301.3,"actual"
"2019-11-09",16,9535.88,1237.79,3413.39,810.64,10328.8,5273.48,2730.82,1146.4,34477.2,"actual"
"2019-11-09",17,9735.95,1300.54,3421.34,800.68,10667.08,5432.05,2729.57,1223.65,35310.86,"actual"
"2019-11-09",18,10031.53,1384.49,3454.25,831.05,10988.41,5685.08,2841.4,1291.04,36507.25,"actual"
"2019-11-09",19,9982.77,1382.21,3447.73,830.94,10905.57,5643.87,2788.42,1303.22,36284.74,"actual"
"2019-11-09",20,9897.49,1392.95,3461.4,815.06,10742.55,5553.84,2749.2,1286.84,35899.34,"actual"
"2019-11-09",21,9769.32,1361.54,3470.75,792.96,10520.81,5402.86,2689.86,1266.22,35274.32,"actual"
"2019-11-09",22,9528.26,1325.12,3461.01,754.83,10132.86,5194.39,2594.6,1223.41,34214.48,"actual"
"2019-11-09",23,9239.34,1243.76,3432.62,737.8,9658.99,4998.12,2474.83,1186.16,32971.64,"actual"
"2019-11-10",0,8904.14,1178.62,3449.33,722.31,9330.64,4800.29,2377.6,1185.77,31948.69,"actual"
"2019-11-10",1,8764.71,1172.55,3439.48,717.61,9122.19,4704.96,2311.36,1169.11,31401.98,"actual"
"2019-11-10",2,8723.48,1173.63,3464.87,716.59,8978.75,4668.25,2265.97,1107.61,31099.15,"actual"
"2019-11-10",3,8728.71,1188.17,3499.25,716.79,8949.03,4606.08,2253.46,1084.52,31026,"actual"
"2019-11-10",4,8810.88,1257.58,3462.63,731.05,9133.09,4680.1,2254.87,1104.04,31434.25,"actual"
"2019-11-10",5,8965.84,1320.96,3464.2,748.49,9418.21,4854.31,2287.96,1144.57,32204.53,"actual"
"2019-11-10",6,9195.14,1391.5,3506.48,780.18,9900.09,5129.22,2338.7,1174.36,33415.68,"actual"
"2019-11-10",7,9372.37,1445.78,3524.66,805.35,10283.6,5355.54,2376.81,1195.03,34359.14,"actual"
"2019-11-10",8,9522.37,1450.48,3517.22,839.86,10529.66,5450.97,2481.17,1179.1,34970.83,"actual"
"2019-11-10",9,9531.75,1392.9,3531.6,847.16,10553.64,5371.67,2570.35,1090.07,34889.14,"actual"
"2019-11-10",10,9512.48,1336.94,3541.09,838.2,10448.62,5298,2634.57,1053.57,34663.47,"actual"
"2019-11-10",11,9534.21,1290.95,3542.54,815.55,10368.66,5183.6,2704.31,1086.72,34526.54,"actual"
"2019-11-10",12,9595.61,1266.49,3567.23,814.77,10366.38,5238.27,2769.77,1062.04,34680.55,"actual"
"2019-11-10",13,9687.33,1267.6,3600.65,811.37,10435.74,5259.65,2817.25,1040.28,34919.86,"actual"
"2019-11-10",14,9808.62,1270.18,3584.74,788.56,10459.61,5305.46,2849.91,1090.94,35158,"actual"
"2019-11-10",15,9848.33,1278.61,3564.75,788.5,10464.11,5354.3,2873.28,1103.5,35275.38,"actual"
"2019-11-10",16,9840.42,1283.55,3595.12,763.71,10529.23,5494.35,2883.53,1149.91,35539.81,"actual"
"2019-11-10",17,10050.01,1357.15,3620.38,776.92,10996.69,5789.78,2933.88,1220.36,36745.17,"actual"
"2019-11-10",18,10344.83,1408.71,3681.48,798.72,11463.5,6108.7,3089.83,1274.98,38170.75,"actual"
"2019-11-10",19,10277.89,1398.19,3678.36,795.31,11304.65,6078.12,3081.24,1288.83,37902.58,"actual"
"2019-11-10",20,10100.83,1371.2,3639.05,772.91,10992.46,5919.1,3021.76,1287.73,37105.03,"actual"
"2019-11-10",21,9810.05,1319.29,3598.18,742.47,10651.36,5668.49,2950.79,1280.11,36020.74,"actual"
"2019-11-10",22,9330.92,1235.62,3561.08,712.74,10053.69,5307.01,2806.49,1215.31,34222.87,"actual"
"2019-11-10",23,8834.71,1155.4,3544.46,681.85,9340.29,4893.83,2629.31,1131.13,32210.98,"actual"
"2019-11-11",0,8454.56,1097.46,3515.17,679.52,8723.02,4599.33,2450.68,1092.14,30611.88,"actual"
"2019-11-11",1,8261.15,1066.6,3480.56,678.88,8403.5,4390.69,2355.28,1061.16,29697.83,"actual"
"2019-11-11",2,8181.41,1042.75,3450.21,664.57,8235.83,4317.05,2293.57,1084.26,29269.65,"actual"
"2019-11-11",3,8211.93,1019.73,3485.11,661.52,8250.14,4271.93,2275.97,1029.2,29205.53,"actual"
"2019-11-11",4,8423.04,1051.53,3515.25,679.5,8460.81,4388.48,2294.51,1017.95,29831.05,"actual"
"2019-11-11",5,8951.25,1133,3454.98,725.46,9182.67,4705.41,2415.58,1142.39,31710.74,"actual"
"2019-11-11",6,9694.69,1306.21,3430.91,793.13,10270.99,5298.06,2660.47,1304.31,34758.77,"actual"
"2019-11-11",7,9996.24,1354.83,3478.24,827.31,10957.45,5599.76,2742.88,1392.21,36348.91,"actual"
"2019-11-11",8,10252.19,1387.04,3607.62,853.17,11210.78,5713.67,2843.12,1314.46,37182.04,"actual"
"2019-11-11",9,10547.65,1387.5,3722.06,890.1,11602.71,5834.36,3003.27,1317.89,38305.54,"actual"
"2019-11-11",10,10808.34,1435.51,3783.37,941.75,11993.79,5957.22,3160.74,1363.7,39444.41,"actual"
"2019-11-11",11,10983.78,1429.01,3820.78,997.74,12419.4,6060.76,3298.46,1406.41,40416.34,"actual"
"2019-11-11",12,11086.52,1428.07,3863.13,1027.99,12981.13,6148.8,3416.19,1471.63,41423.46,"actual"
"2019-11-11",13,11338.99,1452.56,3865.79,1072.79,13550.88,6029.7,3437.95,1598.07,42346.72,"actual"
"2019-11-11",14,11399.72,1454.8,3630.25,1117.38,14183.11,5996.45,3387.43,1901.88,43071.02,"actual"
"2019-11-11",15,11061.68,1502.27,3963.2,1135.84,14900.05,6085.05,3651.89,1619.83,43919.8,"actual"
"2019-11-11",16,10898.82,1603.99,3989.29,1169.89,16000.65,6401.68,3593.88,1714.76,45372.95,"actual"
"2019-11-11",17,10862.76,1746.2,4028.69,1222.87,17403.4,7104.25,3564.31,1828.69,47761.17,"actual"
"2019-11-11",18,10888.71,1853.95,4109.56,1251.67,18241.09,7779.73,3579.29,1875.22,49579.23,"actual"
"2019-11-11",19,10866.93,1894.24,4111.97,1241.16,18445.02,8023.02,3503.7,1873.89,49959.95,"actual"
"2019-11-11",20,10836.99,1913.42,4099.94,1235.26,18361.53,8135.51,3418.74,1868.12,49869.5,"actual"
"2019-11-11",21,10641.97,1896.85,4030.32,1202.51,17888.79,8057.58,3211.52,1872.37,48801.91,"actual"
"2019-11-11",22,10309.04,1835.29,3963.84,1148.68,17033.24,7840.07,3016.52,1800.8,46947.5,"actual"
"2019-11-11",23,10013.59,1779.01,3949.3,1112.38,16411.11,7680.82,2861.1,1715.71,45523.02,"actual"
"2019-11-12",0,9847.04,1776.95,3826.14,1089.01,16073.89,7586.86,2772.09,1714.91,44686.89,"actual"
"2019-11-12",1,9845.54,1786.68,3817,1089.03,16057.37,7556.07,2765.63,1685.78,44603.09,"actual"
"2019-11-12",2,9917.63,1809.71,3840.17,1113.12,16229.24,7627.77,2796.62,1664.94,44999.19,"actual"
"2019-11-12",3,10097.05,1845.44,3899.51,1125.92,16530.96,7783.53,2883.04,1651.88,45817.32,"actual"
"2019-11-12",4,10423.85,1926.68,3944.34,1138.23,17184.1,8099.21,3042.98,1674.99,47434.38,"actual"
"2019-11-12",5,11223.12,2088.64,3997.39,1217.01,18392.63,8672.48,3340.07,1710.71,50642.05,"actual"
"2019-11-12",6,12288.81,2280.06,4116.34,1300.1,19949.64,9457.84,3892.23,1754.18,55039.2,"actual"
"2019-11-12",7,12686.11,2340.69,4102.26,1300.49,20242.19,9820.19,4116.58,1763.36,56371.88,"actual"
"2019-11-12",8,12838.7,2292.79,3992.9,1291.9,19577.92,9891.96,4205.07,1718.61,55809.85,"actual"
"2019-11-12",9,12957.95,2240.73,3838.89,1311.75,18773.63,9791.48,4344.47,1628.9,54887.81,"actual"
"2019-11-12",10,12878.66,2166.62,3782.09,1288.85,18052.96,9492.54,4421.44,1585.49,53668.66,"actual"
"2019-11-12",11,12745.28,2061.53,3737.39,1248.67,17299.17,9060.62,4469.34,1523.32,52145.32,"actual"
"2019-11-12",12,12432.28,1980.53,3677.68,1198.93,16457.29,8578.25,4499.22,1447.11,50271.28,"actual"
"2019-11-12",13,12195.37,1894.88,3672.95,1154.79,15730.91,8103.4,4507.45,1445.92,48705.68,"actual"
"2019-11-12",14,11970.02,1789.55,3607.1,1130.91,15138.71,7821.65,4484.42,1470.83,47413.19,"actual"
"2019-11-12",15,11987.69,1780.79,3669.62,1104.12,14896.59,7780.09,4477.26,1504.94,47201.09,"actual"
"2019-11-12",16,12255.79,1867.17,3652.21,1102.52,15408.32,7950.01,4552.47,1587.97,48376.48,"actual"
"2019-11-12",17,12855.03,1996.14,3722.83,1166.05,16648.18,8524.23,4724.85,1691.63,51328.95,"actual"
"2019-11-12",18,13182.93,2122.74,3791.33,1225.29,17644.24,9095.5,4938,1815.85,53815.89,"actual"
"2019-11-12",19,13202.1,2167.35,3799.46,1239.02,17839.85,9236.45,4952.86,1865.46,54302.55,"actual"
"2019-11-12",20,13079.66,2187.59,3806.83,1246.18,17898.96,9175.65,4890.91,1881.11,54166.89,"actual"
"2019-11-12",21,12780.57,2111.58,3753.99,1225.84,17504.13,8943.84,4712.84,1866.72,52899.52,"actual"
"2019-11-12",22,12266.15,1999.36,3691.25,1187.66,16748.09,8486.01,4424.01,1796.91,50599.44,"actual"
"2019-11-12",23,11865.67,1945.49,3645.48,1155.42,16267.46,8082.04,4166.4,1746.17,48874.14,"actual"
"2019-11-13",0,11556.72,1932.06,3594.03,1138.66,15987.34,7881.42,3958.59,1756.05,47804.87,"actual"
"2019-11-13",1,11496.23,1955.29,3628.41,1132.52,15999.79,7774.73,3846.99,1726.72,47560.69,"actual"
