date,hour_beginning,coastal,lz_north,lz_south_houston,lz_west,north,panhandle,south,south_houston,west,west_north,all
4/14/19,19,255.17,91.05,604.67,6239.65,103.53,3094.82,328.82,604.67,3153.03,6330.7,6935.37
4/14/19,20,416.34,223.29,1491.67,7510.06,249.97,3479.35,1039.8,1491.67,4039.56,7733.35,9225.02
4/14/19,21,603.75,454.98,2457.05,10532.02,532.45,3717.21,1803.18,2457.05,6787.48,10987,13444.05
4/14/19,22,679.28,709.61,3046.7,12187.13,831.18,3580.66,2376.93,3046.7,8475.4,12896.74,15943.44
4/14/19,23,779.64,840.92,3308.68,11340.03,974.27,3356.39,2539.77,3308.68,7839.55,12180.95,15489.63
4/15/19,0,646.08,860.52,3060.2,10565.87,993.03,3299.53,2428.25,3060.2,7119.7,11426.39,14486.59
4/15/19,1,551.84,848.1,2985.6,10065.52,979.33,3133.26,2446.96,2985.6,6787.83,10913.62,13899.22
4/15/19,2,580.67,821.92,3020.31,9853.97,953.28,3113.19,2451.04,3020.31,6598.03,10675.89,13696.2
4/15/19,3,649.83,803.93,3024.53,9987.1,935.1,3126.23,2389.3,3024.53,6715.09,10791.03,13815.56
4/15/19,4,754.61,867.2,3194.65,10390.91,997.86,3290.71,2450.57,3194.65,6959.02,11258.11,14452.76
4/15/19,5,860.28,885.72,3422.32,11326.77,1015.22,3391.66,2587.59,3422.32,7780.05,12212.49,15634.81
4/15/19,6,906.18,1018.72,3480.59,12293.4,1148.68,3451.5,2592.95,3480.59,8693.4,13312.12,16792.71
4/15/19,7,1010.25,806.65,3571.23,11433.77,935.73,3012.95,2571.65,3571.23,8281.08,12240.42,15811.65
4/15/19,8,756.96,585.46,3015.95,11056.73,701,2753.38,2267.32,3015.95,8179.48,11642.19,14658.14
4/15/19,9,871.4,577.56,3098.01,9833.48,683.03,2142.56,2250.66,3098.01,7561.4,10411.04,13509.05
4/15/19,10,1374.83,575.92,3679.26,9690.29,693.52,2035,2331.12,3679.26,7511,10266.21,13945.47
4/15/19,11,1521.41,583.82,3801.09,9642.54,704.33,2235.75,2289.09,3801.09,7276.87,10226.36,14027.45
4/15/19,12,1796.9,589.22,4149.07,9609.87,706.26,2536.21,2347.12,4149.07,6961.67,10199.09,14348.16
4/15/19,13,1981.29,579.84,4324.03,9521.14,697.9,2765.22,2337.46,4324.03,6643.15,10100.98,14425.01
4/15/19,14,2289.89,559.77,4654.35,9640.46,676.23,2934.26,2356.69,4654.35,6597.51,10200.23,14854.58
4/15/19,15,2422.55,546.43,4813.42,9490.48,666.36,3017.33,2377.5,4813.42,6366.59,10036.91,14850.33
4/15/19,16,2516.43,571.31,5025.11,9677.76,697.51,3220.2,2492.73,5025.11,6347.33,10249.07,15274.18
4/15/19,17,2550.19,576,5149.3,10078.85,705.47,3200.24,2577.34,5149.3,6770.92,10654.85,15804.15
4/15/19,18,2518.98,575.88,4989.68,10528.81,703.32,3313.21,2466.76,4989.68,7092.1,11104.69,16094.37
4/15/19,19,2309.84,616.1,4748.43,10505.83,743.82,3373.56,2444.31,4748.43,6998.84,11121.93,15870.36
4/15/19,20,2182.11,605.76,4697.38,11078.74,742.19,3139.2,2534.85,4697.38,7783.53,11684.5,16381.88
4/15/19,21,1654.39,601.17,4272.06,11468.62,741.04,3091.26,2634.2,4272.06,8220.96,12069.79,16341.85
4/15/19,22,1821.69,609.57,4414.36,9964.39,750.6,2928.25,2603.83,4414.36,6883.95,10573.96,14988.32
4/15/19,23,1858.3,611.45,4348.75,10089.38,751.36,3312.29,2502.37,4348.75,6625.27,10700.83,15049.58
4/16/19,0,1660.86,610.82,4174.46,9464.88,752.84,2893.91,2524.38,4174.46,6418.18,10075.7,14250.16
4/16/19,1,1622.42,607.42,4098.47,9118.38,749.4,2742.21,2486.84,4098.47,6223.4,9725.8,13824.27
4/16/19,2,1543.42,601.32,3999.6,8975.84,743.4,2763.34,2466.66,3999.6,6059.95,9577.16,13576.76
4/16/19,3,1373.51,593.34,3888.15,9080.34,732.77,2815.66,2527.2,3888.15,6112.68,9673.68,13561.83
4/16/19,4,1371.53,554.76,4012.57,9193.67,693.21,2924.59,2654.19,4012.57,6117.48,9748.43,13761
4/16/19,5,1620.53,506.51,4244.59,9722.36,644.55,2861.36,2638.15,4244.59,6708.87,10228.87,14473.46
4/16/19,6,1715.82,511.66,4384.11,10541.78,634.76,2666.26,2684.62,4384.11,7736.08,11053.44,15437.55
4/16/19,7,1412.76,536.24,4101.45,10919.88,665.1,2893.93,2693.95,4101.45,7891.83,11456.12,15557.57
4/16/19,8,1434.38,643.43,4053.87,10279.75,775.21,2599.81,2632.47,4053.87,7535.18,10923.18,14977.05
4/16/19,9,2152.27,845.18,4820.94,9617.64,963.93,2108.43,2684.13,4820.94,7374.99,10462.82,15283.76
4/16/19,10,2499.77,807.22,5147.39,9757.62,924.76,1981.48,2654.96,5147.39,7651.26,10564.84,15712.23
4/16/19,11,2572.9,790.76,5193.89,9731.98,901.46,1763.21,2633.42,5193.89,7845.64,10522.74,15716.63
4/16/19,12,2600.44,839.42,5204.75,9385.31,952.64,1581.31,2600.52,5204.75,7694.56,10224.73,15429.48
4/16/19,13,2610.27,753.81,5233.17,8980.77,866.55,1543.75,2631.58,5233.17,7315.6,9734.58,14967.75
4/16/19,14,2593.32,661.23,5111.05,8686.89,773.16,1876.98,2529.94,5111.05,6685.77,9348.12,14459.17
4/16/19,15,2606.58,900.48,5195.29,9533.67,1033.18,2580.76,2606.04,5195.29,6802.89,10434.15,15629.44
4/16/19,16,2621.56,994.77,5174.8,9792.64,1129.79,3096.76,2555.59,5174.8,6558.51,10787.41,15962.21
4/16/19,17,2576.4,957.86,5101.55,10347.86,1083.11,3508.95,2558.27,5101.55,6680.54,11305.72,16407.27
4/16/19,18,2415.19,921.97,4948.63,11015.73,1037.24,3554.92,2588.77,4948.63,7290.22,11937.7,16886.33
4/16/19,19,2256.33,896.92,4782.3,11437.63,1017.42,3598.33,2589.48,4782.3,7655.29,12334.55,17116.85
4/16/19,20,2110.35,904.09,4615.75,11961.87,1003.22,3616.33,2523.06,4615.75,8228.75,12865.96,17481.71
4/16/19,21,2122.25,966.47,4653.74,12430.34,1094.33,3617.49,2532.78,4653.74,8683.71,13396.81,18050.55
4/16/19,22,2193.01,1015.16,4630.32,12292.95,1151.67,3608.04,2432.26,4630.32,8553.44,13308.11,17938.43
4/16/19,23,1892.65,1023.39,4353.18,12486.92,1153.77,3576.94,2517.12,4353.18,8723.01,13510.31,17863.49
4/17/19,0,1477.71,987.04,3896.9,12744.22,1122,3563.02,2493.8,3896.9,8971.63,13731.26,17628.16
4/17/19,1,1251.85,967,3739.28,12263.51,1103.98,3596.52,2528.89,3739.28,8488.54,13230.51,16969.79
4/17/19,2,1380.37,953.06,3885.25,11486.45,1087.43,3503.45,2514.63,3885.25,7838.88,12439.51,16324.76
4/17/19,3,1457.59,933.42,3649.51,11156.57,1067.21,3302.76,2204.42,3649.51,7707.52,12089.99,15739.5
4/17/19,4,1478.84,921.69,3439.94,11352.53,1050.14,3138.17,1974.18,3439.94,8072.83,12274.22,15714.16
4/17/19,5,1347.87,822.52,3247.16,11043.99,932.21,3156.78,1917.51,3247.16,7759.3,11866.51,15113.67
4/17/19,6,1508.61,700.58,3078.9,10370.75,797.2,3083.18,1563.38,3078.9,7197.85,11071.33,14150.23
4/17/19,7,1741.56,679.44,3524.89,9377.37,791.85,2670.18,1738.66,3524.89,6639.45,10056.81,13581.7
4/17/19,8,2012.09,666.33,4153.46,8344.55,773.44,1779.25,2124.55,4153.46,6475,9010.88,13164.34
4/17/19,9,2188.93,663.76,4600.9,8164.43,753.46,1422.09,2458.86,4600.9,6605.74,8828.19,13429.09
4/17/19,10,2192.71,763.97,4503.11,7774.76,842.24,1238.27,2397.57,4503.11,6371.06,8538.73,13041.84
4/17/19,11,2428.42,826.37,4480.74,7030.29,876.72,1228.63,2146.03,4480.74,5657.61,7856.66,12337.4
4/17/19,12,2466.39,810.21,4231.53,6329.8,866.39,1370.99,1811.8,4231.53,4855.96,7140.01,11371.54
4/17/19,13,2472.04,706.76,3994.86,5993.76,771.36,1391.45,1544.93,3994.86,4515.6,6700.52,10695.38
4/17/19,14,2496.72,517.84,3782.6,6475.53,564.36,2032.93,1294.94,3782.6,4387.02,6993.37,10775.97
4/17/19,15,2442.47,400.01,3686.64,6879.87,442.03,2108.97,1247.38,3686.64,4725.67,7279.88,10966.52
4/17/19,16,2351.07,369.88,3865.49,7656.54,400.96,2452.97,1513.19,3865.49,5173.72,8026.42,11891.91
4/17/19,17,2382.96,365.66,4297.4,8225.8,386.4,2709.94,1911.98,4297.4,5497.57,8591.46,12888.86
4/17/19,18,2506.6,312.35,4500.78,8966.09,334.58,2803.19,1971.38,4500.78,6163.48,9278.44,13779.22
4/17/19,19,2439.92,282.12,4543.2,9402.89,312.76,3111.9,2048.01,4543.2,6315.62,9685.01,14228.21
4/17/19,20,2153.25,428.37,4521.29,9496.75,444.97,3139.24,2309.26,4521.29,6399.69,9925.12,14446.41
4/17/19,21,2183,329.42,4788.87,10001.38,358.68,2793.73,2529.61,4788.87,7254.64,10330.8,15119.67
4/17/19,22,2237.36,239.61,4797.35,10206.3,272.71,2924.16,2461.64,4797.35,7347.39,10445.91,15243.26
4/17/19,23,2436.71,286.96,4679.75,8414.64,300.1,2541.79,2188.83,4679.75,5913.94,8701.6,13381.35
4/18/19,0,2487.8,255.5,4319.15,6139.5,277.9,2581.77,1817.05,4319.15,3549.63,6395,10714.15
4/18/19,1,2271.62,428.53,3787.32,5036.38,435.61,2927.27,1472.43,3787.32,2145.29,5464.91,9252.23
4/18/19,2,2035.01,392.45,3690.01,5759.17,419.3,3020.61,1612.55,3690.01,2754.16,6151.62,9841.63
4/18/19,3,1894.75,266.62,3674.29,8424.93,349.62,3267.48,1676.24,3674.29,5177.74,8691.55,12365.84
4/18/19,4,773.28,347.09,2509.18,9262.12,417.03,3262.38,1677.3,2509.18,5988.4,9609.21,12118.39
4/18/19,5,1198.71,391.57,2859.62,9414.68,511.54,3168.91,1670.17,2859.62,6116.54,9806.25,12665.87
4/18/19,6,1952.56,724.01,3365.3,10385.54,859.77,3283.34,1411.28,3365.3,6967.9,11109.55,14474.85
4/18/19,7,1199.37,777.92,2400.24,10106.28,907.36,3147.53,1217.27,2400.24,6812.92,10884.2,13284.44
4/18/19,8,414.86,703.98,1725.25,10457.44,832.62,2609.53,1329.85,1725.25,7699.81,11161.42,12886.67
4/18/19,9,481.35,700.79,1651.89,10623.7,832.92,2610.51,1199.83,1651.89,7851.76,11324.49,12976.38
4/18/19,10,445.93,794.39,2137.38,10950.47,929.42,2723.2,1667.74,2137.38,8115.95,11744.86,13882.24
4/18/19,11,826.56,819.03,3441.79,11322.69,955.3,2868.53,2618.22,3441.79,8314.89,12141.72,15583.51
4/18/19,12,2135.98,738.27,4753.81,11399.75,876.38,3110.75,2628.76,4753.81,8139.96,12138.02,16891.83
4/18/19,13,2457.76,751.31,5073.08,11057.63,887.54,3050.11,2629.35,5073.08,7857.25,11808.94,16882.02
4/18/19,14,2522.89,826.55,5334.66,10502.06,963.13,2949.64,2825.89,5334.66,7401.72,11328.61,16663.27
4/18/19,15,2580.17,824.53,5410.01,10095.97,959.86,2966.22,2843.5,5410.01,6980.76,10920.5,16330.51
4/18/19,16,2598.75,817.66,5380.54,9981.71,955.73,2875.41,2794.82,5380.54,6955.2,10799.37,16179.91
4/18/19,17,2113.78,848.75,4778.57,10170.92,974.21,2916.41,2679.82,4778.57,7114.03,11019.67,15798.24
4/18/19,18,1950.28,820.31,4447.8,9440.88,900.5,2907.48,2527.43,4447.8,6423.28,10261.19,14708.99
4/18/19,19,1420.42,575.23,3513.04,7255.24,632.51,3093.92,2091.45,3513.04,4105.21,7830.47,11343.51
4/18/19,20,1391.39,632.65,2938.95,6085.39,766.51,3274.34,1543.8,2938.95,2680.95,6718.04,9656.99
4/18/19,21,1467.37,624.36,3028.07,6000.7,727.4,2949.64,1565.31,3028.07,2943.41,6625.06,9653.13
4/18/19,22,1513.28,754.43,3344.39,7461.26,854.24,3162.38,1857.08,3344.39,4173.1,8215.69,11560.08
4/18/19,23,1424.25,775.54,2845.75,6806.13,862.49,2490.49,1503.07,2845.75,4147.11,7581.67,10427.42
4/19/19,0,1160.06,798.35,2570.91,7107.54,893.96,2376.6,1469.68,2570.91,4576.5,7905.89,10476.8
4/19/19,1,895.28,772.1,2324.07,7200.61,905.84,1884.16,1453.98,2324.07,5157.52,7972.71,10296.78
4/19/19,2,584.32,741.05,1478.54,6527.89,882.55,1617.13,952.91,1478.54,4710.57,7268.94,8747.48
4/19/19,3,227.24,769.86,797.99,6260.7,910.9,1486.05,660.99,797.99,4543.37,7030.56,7828.55
4/19/19,4,16.43,786.48,780.54,6107.61,917.63,1511.13,740.75,780.54,4488.68,6894.09,7674.63
4/19/19,5,188.58,767.58,962.22,6151.35,902.02,1644.32,827.04,962.22,4319.19,6918.93,7881.15
4/19/19,6,504.01,916.97,1361.58,6373.48,1055.26,1985.93,897.09,1361.58,4209.74,7290.45,8652.03
4/19/19,7,901.05,938.24,1907.97,6385.95,1067.73,2003.48,1032.36,1907.97,4227.53,7324.19,9232.16
4/19/19,8,509.35,935.95,1380.06,4542.71,1037.66,1087.97,880.03,1380.06,3343.7,5478.66,6858.72
4/19/19,9,356.42,938.51,1512.11,4171.67,1059.9,702.04,1169.17,1512.11,3334.76,5110.18,6622.29
4/19/19,10,697.2,949.87,1966.65,4672.75,1078.49,779.48,1276.28,1966.65,3757.82,5622.62,7589.27
4/19/19,11,903.24,956.98,2112.88,3843.49,1078.41,588.14,1236.72,2112.88,3106.84,4800.47,6913.35
4/19/19,12,978.55,965.1,1992.55,3331.9,1080.85,572.68,1093.02,1992.55,2564.44,4297,6289.55
4/19/19,13,895.5,927.49,1679,2842.02,1030.23,607.75,888.43,1679,2026.59,3769.51,5448.51
4/19/19,14,770.72,836.76,1409.61,2393.78,925.71,623.72,735.34,1409.61,1584.68,3230.54,4640.15
4/19/19,15,693.12,736.56,1251.62,1971.72,811.71,554.49,630.05,1251.62,1270.52,2708.28,3959.9
4/19/19,16,624.73,646.34,1026.88,1563.28,713.91,471.3,451.8,1026.88,974.75,2209.62,3236.5
4/19/19,17,572.83,546.54,838.54,1109.84,607.1,342.07,302.54,838.54,670.39,1656.38,2494.92
4/19/19,18,368.89,431.24,520.71,562.98,460.86,182.37,183.14,520.71,319.68,994.22,1514.93
4/19/19,19,175.32,207.22,283.37,142.88,213.77,33.21,126.83,283.37,84.33,350.1,633.47
4/19/19,20,152.23,87.59,404.16,282.27,87.6,73.43,258.13,404.16,202.64,369.86,774.02
4/19/19,21,254.37,55.36,730.18,1031.05,55.36,426.57,478.25,730.18,602.05,1086.41,1816.59
4/19/19,22,379.17,30.25,1096.15,2105.01,30.25,1021.21,711.28,1096.15,1089.5,2135.26,3231.41
4/19/19,23,313.63,22.29,1219.01,3251.96,22.29,1517.73,893.43,1219.01,1746.19,3274.25,4493.26
4/20/19,0,369.94,14.64,1516.58,4355.14,16.61,1954.57,1148.25,1516.58,2396.98,4369.78,5886.36
4/20/19,1,421.25,22.24,1725.7,5545.9,27.8,2202.35,1303.33,1725.7,3339.12,5568.14,7293.84
4/20/19,2,314.02,24.3,1895.9,6816.26,32.52,2328.93,1542.61,1895.9,4518.37,6840.56,8736.46
4/20/19,3,246.57,39.92,1990.55,7457.22,45.46,2358.28,1707.58,1990.55,5129.81,7497.14,9487.69
4/20/19,4,225.44,125.23,2044.03,7867.7,143.5,2330.19,1807.94,2044.03,5529.89,7992.93,10036.96
4/20/19,5,201.84,205.47,2206,8545.3,226.87,2523.58,2005.21,2206,5999.26,8750.77,10956.77
4/20/19,6,173.53,298.31,2164.97,8949.11,343.39,2769.18,1967.69,2164.97,6158.61,9247.42,11412.39
4/20/19,7,193.42,411.09,2106.33,9269.85,485.34,3045.71,1894.67,2106.33,6168.13,9680.94,11787.27
4/20/19,8,211.02,453.05,1757.15,8997.83,531.92,2996.68,1549.32,1757.15,5919.1,9450.88,11208.03
4/20/19,9,188.05,310.01,1604.65,8001.45,341.06,2845.73,1388.01,1604.65,5153.25,8311.46,9916.11
4/20/19,10,494.91,334.28,2224.84,8701.79,349.5,3243.46,1692.35,2224.84,5480.68,9036.07,11260.91
4/20/19,11,581.02,317.65,2255.79,8287.65,340.07,3162.2,1627.12,2255.79,5150.69,8605.3,10861.09
4/20/19,12,707.24,275.05,2288.51,8370.13,298.61,3160.74,1516.24,2288.51,5250.85,8645.18,10933.69
4/20/19,13,964.97,238.3,2565.03,9595.02,263.54,3278.48,1537.89,2565.03,6353.47,9833.32,12398.35
4/20/19,14,1108.48,261.08,2841.06,10639.33,293.05,3322.62,1728.51,2841.06,7288.82,10900.41,13741.47
4/20/19,15,1474.95,309.2,3306.54,10949.33,345.38,3433.54,1840.84,3306.54,7470.36,11258.53,14565.07
4/20/19,16,1790.27,357.87,3659.04,11031.62,403.31,3463.22,1854.12,3659.04,7537.61,11389.49,15048.53
4/20/19,17,1880.97,400.7,3966.05,11359.68,460.53,3509.65,2059.77,3966.05,7815.52,11760.38,15726.43
4/20/19,18,2066.13,443.27,4400.07,11542.3,514.57,3575.61,2289.86,4400.07,7939.47,11985.57,16385.64
4/20/19,19,1945.92,511.55,4394.71,11462.57,600.74,3575.53,2425.48,4394.71,7821.16,11974.12,16368.83
4/20/19,20,1727.57,847.44,4334.93,12310.7,974.34,3647.91,2619.43,4334.93,8523.8,13158.14,17493.07
4/20/19,21,1645.18,906.6,4354.52,13159.36,1043.22,3649.09,2728.03,4354.52,9354.96,14065.96,18420.48
4/20/19,22,1678.12,847.77,4333.28,13304.48,982.76,3614.84,2669.17,4333.28,9540.64,14152.25,18485.53
4/20/19,23,1598.91,826.38,4290.39,12355.67,962.06,3534.96,2699.85,4290.39,8676.66,13182.05,17472.44
4/21/19,0,1744.89,717.41,4435.6,11482.88,852.24,3399.07,2698.92,4435.6,7940.78,12200.29,16635.89
4/21/19,1,1612.58,832.81,4226.1,10294.39,966.65,3402.32,2619.63,4226.1,6752.12,11127.2,15353.3
4/21/19,2,1234.77,846.93,3818.71,9896.88,981.64,3366.95,2591.7,3818.71,6387.45,10743.81,14562.52
4/21/19,3,1075.79,832.38,3666.07,9572.25,964.99,3246.43,2606.31,3666.07,6177.18,10404.63,14070.7
4/21/19,4,1152.14,833.61,3767.86,9461.63,966.34,3110.11,2637.79,3767.86,6196.72,10295.24,14063.1
4/21/19,5,1207.36,839.2,3833.54,9549.73,970.89,3000.69,2649.05,3833.54,6394.49,10388.93,14222.47
4/21/19,6,1362.29,902.88,3957.71,10024.51,1032.26,2822.16,2622.75,3957.71,7045.63,10927.39,14885.1
4/21/19,7,1582.62,853.05,4197.65,10440.2,970.71,2657.57,2643.35,4197.65,7636.64,11293.25,15490.9
4/21/19,8,1778.98,775.08,4321.33,9849.21,877.62,2166.08,2503.73,4321.33,7619.22,10624.29,14945.62
4/21/19,9,2111.88,794.9,4583.98,9013.05,898.9,1598.6,2544.76,4583.98,7237.8,9807.95,14391.93
4/21/19,10,2406.6,792.61,4892.64,8735.34,900.27,1657.6,2554.8,4892.64,6901.3,9527.95,14420.59
4/21/19,11,2479.17,901.16,5077.02,8423.52,1009.42,1964.88,2646.68,5077.02,6301.54,9324.68,14401.7
4/21/19,12,2485.32,973.9,5067.08,8017.92,1089.57,2308.36,2672.62,5067.08,5503.04,8991.82,14058.9
4/21/19,13,2477.51,1003.58,4980.12,7226.51,1126.66,2540.31,2595.9,4980.12,4469.82,8230.09,13210.21
4/21/19,14,2558.95,1030.7,4825.19,6938.81,1157.94,2813.67,2362.65,4825.19,3901.49,7969.51,12794.7
4/21/19,15,2609.69,1035.03,4748.92,7127.12,1164.15,3100.63,2205.22,4748.92,3831.38,8162.15,12911.07
4/21/19,16,2613.23,1029.09,4826.12,7524.97,1161.08,3063.28,2260.61,4826.12,4281.97,8554.06,13380.18
4/21/19,17,2605.09,1022.68,4964.72,8071.74,1154.17,2981.17,2373.19,4964.72,4945.52,9094.42,14059.14
4/21/19,18,2596.54,998.32,5067.5,8451.74,1128.4,2828.03,2483.8,5067.5,5480.8,9450.06,14517.56
4/21/19,19,2498.21,980.37,4915.5,8178.51,1107.21,2295.32,2452.55,4915.5,5721.09,9158.88,14074.38
4/21/19,20,2365.33,970.72,4929.8,8828.52,1102.31,1699.02,2639.26,4929.8,6923.12,9799.24,14729.04
4/21/19,21,2059.73,984.9,4824.06,10191.32,1116.34,1941.1,2809.09,4824.06,8074.02,11176.22,16000.28
4/21/19,22,2027.52,1030.22,4837.72,10911.66,1165.92,2064.69,2813.7,4837.72,8707.76,11941.88,16779.6
4/21/19,23,2021.34,1030.93,4821.19,10811.53,1166.77,1882.25,2818.05,4821.19,8775.25,11842.46,16663.65
4/22/19,0,1975.4,925.48,4716.91,10464.3,1062.09,1782.41,2755.01,4716.91,8531.77,11389.78,16106.69
4/22/19,1,1769.44,887.42,4505.33,10337.33,1023.45,2107.26,2748.29,4505.33,8081.63,11224.75,15730.08
4/22/19,2,1662.6,837.89,4416.56,10366.42,972.77,2748.39,2769.4,4416.56,7467.7,11204.31,15620.87
4/22/19,3,1642.85,809.15,4356.23,10326.98,944.17,3290.6,2729.1,4356.23,6885.64,11136.13,15492.36
4/22/19,4,1598.49,804.22,4266.67,9971.89,937.77,3047.97,2686.55,4266.67,6772,10776.11,15042.78
4/22/19,5,1591.12,791.16,4234.39,9831.8,920.19,2611.44,2664.44,4234.39,7070.16,10622.96,14857.35
4/22/19,6,1538.21,784.1,4129.49,9433.13,905.84,2495,2614.79,4129.49,6792.87,10217.23,14346.72
4/22/19,7,1445.45,804.04,3894.32,9058.8,900.09,2637.21,2491.43,3894.32,6282.98,9862.84,13757.16
4/22/19,8,1492.76,792.08,3887.54,7472.43,858.71,2691.55,2400.56,3887.54,4708.46,8264.51,12152.05
4/22/19,9,2148.77,740.8,4562.91,6989.87,783.86,3040.36,2407.58,4562.91,3913.01,7730.67,12293.58
4/22/19,10,2282.95,684.71,4380.62,5520.45,724.03,2875.53,2075.51,4380.62,2627.76,6205.16,10585.78
4/22/19,11,2183.31,675.64,3781.87,4184.38,718.62,2682.08,1564.25,3781.87,1493.64,4860.02,8641.89
4/22/19,12,2274.52,580.69,4060.37,3903.9,614.69,2698.95,1747.34,4060.37,1209.46,4484.59,8544.96
4/22/19,13,2365.31,513.09,4186.86,3659.38,545.81,2442.56,1782.42,4186.86,1223.24,4172.47,8359.33
4/22/19,14,2451.6,496.92,4173.14,3469.81,530.08,2500.57,1670.64,4173.14,986.98,3966.73,8139.87
4/22/19,15,2438.22,494.96,4154.3,3951.51,529.72,2436.13,1677.2,4154.3,1519.5,4446.47,8600.77
4/22/19,16,2202.23,429.53,4001.37,3987.81,462.62,2429.92,1768.31,4001.37,1555.62,4417.34,8418.71
4/22/19,17,1991.9,410.6,3847.03,4405.8,433.22,2244.18,1820,3847.03,2174.13,4816.4,8663.43
4/22/19,18,1736.17,429.01,3605.2,4060.71,445.08,1987.92,1883.73,3605.2,2042.01,4489.72,8094.92
4/22/19,19,1238.18,353.91,3159.13,4249.31,372.57,2049.7,1948.21,3159.13,2153.7,4603.22,7762.35
4/22/19,20,1089.06,354.18,3013.38,4367.44,383.17,1835.62,1903.41,3013.38,2523.74,4721.62,7735
4/22/19,21,956.33,484.68,2906.77,4657.92,547.34,1778.21,1946.8,2906.77,2820.69,5142.6,8049.37
4/22/19,22,977.63,572.42,2994.42,5049.79,639.76,2017.06,2021.66,2994.42,2960.53,5622.21,8616.63
4/22/19,23,1003.43,553.36,2852.08,5598.11,612.03,1966.74,1840.36,2852.08,3580.99,6151.47,9003.55
4/23/19,0,1284.27,457.69,2988.86,5577.52,527.37,2071.13,1679.46,2988.86,3461.85,6035.21,9024.07
4/23/19,1,1266.71,485.02,2886.36,4830.3,551.83,1986.58,1538.14,2886.36,2858.42,5315.32,8201.68
4/23/19,2,1515.51,530.75,3186.02,5294.29,616.11,2146.78,1590.05,3186.02,3142.6,5825.04,9011.06
4/23/19,3,1318.47,519.75,2931.4,4267.87,591.13,1758.31,1539.93,2931.4,2511.19,4787.62,7719.02
4/23/19,4,1647.75,479.43,2937.83,3246.81,544.75,1532.75,1220.74,2937.83,1718.08,3726.24,6664.07
4/23/19,5,1625.42,416.38,2590.82,3000.4,473.7,1480.74,910.93,2590.82,1516.8,3416.78,6007.6
4/23/19,6,1126.31,315.23,1878.78,3197.39,367.02,1748.51,686.25,1878.78,1463.31,3512.62,5391.4
4/23/19,7,1149.07,280.46,1774.35,2881.27,348.38,1486.87,532.98,1774.35,1418.77,3161.73,4936.08
4/23/19,8,993.35,208.69,1559.87,3565.96,244.72,2131.92,482.36,1559.87,1482.18,3774.65,5334.52
4/23/19,9,1206.59,189.48,1935.82,3839.86,214.46,2209.8,691.35,1935.82,1642.97,4029.34,5965.16
4/23/19,10,1883.47,161.53,2968.85,3794.66,182.02,2390.1,1071.68,2968.85,1397.77,3956.19,6925.04
4/23/19,11,2085.96,106.44,3469.25,3373.33,114.78,2407.37,1375.19,3469.25,965.71,3479.77,6949.02
4/23/19,12,2338.8,96.35,3888.02,3031.68,100.89,2216.58,1535.33,3888.02,824.46,3128.03,7016.05
4/23/19,13,2376.64,105.9,3946.22,2548.69,107.3,1683.61,1568.44,3946.22,864.81,2654.59,6600.81
4/23/19,14,2389.98,112.5,3978.18,1776.35,113.9,1204.77,1586.59,3978.18,571.79,1888.85,5867.03
4/23/19,15,2429.6,132.32,4071.54,1956.22,141.42,957.82,1600.08,4071.54,1031.16,2088.54,6160.08
4/23/19,16,2029.12,176.39,3941.65,2984.2,181.42,893.04,1898.57,3941.65,2100.09,3160.59,7102.24
4/23/19,17,1931.6,149.25,3871.23,4114.45,153.26,856.05,1929.82,3871.23,3264.2,4263.7,8134.93
4/23/19,18,1636.91,135.33,3833.4,5189.45,156.7,746.69,2192.94,3833.4,4424.93,5324.78,9158.18
4/23/19,19,1059.17,98.47,3439.29,5333.83,134.46,703.35,2354.22,3439.29,4620.39,5432.3,8871.59
4/23/19,20,760.91,199.52,2712.75,5448.51,258.4,736.53,1884.21,2712.75,4720.73,5648.03,8360.78
4/23/19,21,835.77,411.57,2839.01,6036.87,490.47,903.25,1930.39,2839.01,5127.57,6448.44,9287.45
4/23/19,22,581.11,413.62,2651.17,5335.02,495.45,915.77,1988.74,2651.17,4418.74,5748.64,8399.81
4/23/19,23,705.2,306.83,2877.66,5055.26,362.36,599.64,2079.82,2877.66,4492.74,5362.09,8239.75
4/24/19,0,851.09,238.88,2907.73,4076.91,277.62,397.37,1991.63,2907.73,3705.81,4315.79,7223.52
4/24/19,1,1255.27,326.81,3242.89,3755.69,343.18,570.09,1980.93,3242.89,3175.91,4082.5,7325.39
4/24/19,2,1474.44,418.09,3232.36,3197.08,427.34,739.94,1834.3,3232.36,2371.5,3615.17,6847.53
4/24/19,3,1291.74,504,2971.89,2318.16,584.37,538.61,1746.85,2971.89,1632.47,2822.16,5794.05
4/24/19,4,1007.2,440.06,2620.87,1802.18,467.93,179.11,1635.79,2620.87,1573.08,2242.24,4863.11
4/24/19,5,821.4,165.25,2187.66,1697.9,167.42,77.7,1289.57,2187.66,1694.71,1863.15,4050.81
4/24/19,6,803.81,209.64,1859.47,1698.63,213.18,76.84,976.65,1859.47,1697.25,1908.27,3767.74
4/24/19,7,570.77,185.39,1530.27,1627.74,186.96,60.99,852.38,1530.27,1672.3,1813.13,3343.4
4/24/19,8,642.45,183.97,1392.51,1720.15,191.05,109.42,669.55,1392.51,1684.15,1904.12,3296.63
4/24/19,9,678.98,244.01,1494.43,1585.87,248.66,110.92,809.25,1494.43,1476.5,1829.88,3324.31
